Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
2021/04/22 14:48:49,3600.0025,3600.0025,1.00,1.00,0.00,0.00,0.00,0,3.136904,0,0,0,,0,0,0,0,,0,0,35.42963,0.02539754,34,0,35.22083,0.09097457,
2021/04/22 16:57:40,11330.6353,7730.5934,1.00,2.00,0.00,0.00,0.00,0.04999853,4.200042,0.20999592593826,2.790695,7.180053E-06,3.82496652749392,10.69102,2.252314E-05,7725.441,0.0375,,0,0.000156,35.5781,0.131768,34,0,35.18061,0.07284403,
2021/04/22 17:27:40,13130.6763,1800.0031,1.00,3.00,0.00,0.00,0.00,0,4.189636,0,2.790695,7.180053E-06,,10.69102,2.252314E-05,7725.444,0.0375,,0,0.000156,35.08511,-0.08250833,34,0,34.88315,-0.1284182,
2021/04/22 21:14:15,26725.4987,13594.7822,1.00,4.00,0.00,0.00,0.00,-0.7529602,2.499993,-1.8823952292786,2.790695,2.841326,3.69932286115733,10.69102,10.45337,7725.475,13586.58,,101.81,61.767957,35.82382,-0.05250216,34,0,34.82519,-0.09194493,
2021/04/22 21:44:15,28525.5488,1800.0026,1.00,6.00,0.00,0.00,0.00,0,2.818498,0,2.790695,2.841328,,10.69102,10.45338,7725.475,13586.59,,101.81,61.768,34.98613,0.0628078,34,0,34.95203,0.1087797,
2021/04/23 00:01:56,36787.0489,8261.4627,1.00,7.00,0.00,0.00,0.00,0.04999765,4.200112,0.2099957297368,5.655422,2.841335,3.80682864796042,21.60327,10.45339,15981.45,13586.62,,50.24,61.768152,35.55165,-0.09690762,34,0,34.97232,-0.0554502,
2021/04/23 00:01:58,36789.1280,2.0293,1.00,8.00,0.00,0.00,0.00,0.2500265,4.203688,1.051033397732,5.655422,2.841335,,21.60327,10.45339,15981.46,13586.62,,50.24,61.768152,35.5509473065529,-0.0966219849202268,34,0,34.9846363296884,-0.0554357395731033,
2021/04/23 02:01:58,43989.1692,7200.0024,1.00,9.00,0.00,0.00,0.00,0,4.184345,0,5.655422,2.841335,,21.60327,10.45339,15981.46,13586.62,,50.24,61.768152,34.89341,-0.09787798,34,0,34.97339,0.08830667,
2021/04/24 02:02:33,130423.9049,86434.6955,1.00,10.00,0.00,0.00,0.00,-0.1161499,2.499998,-0.2903745177002,5.655425,5.633415,3.71866317126536,21.60328,20.77779,15981.5,99968.01,,99.61,122.465543,35.62913,-0.01089811,34,0,35.42739,0.1026881,
2021/04/24 04:02:33,137623.9481,7200.0021,1.00,11.00,0.00,0.00,0.00,0,2.759093,0,5.655425,5.633415,,21.60328,20.77779,15981.5,99968.01,,99.61,122.465543,35.08348,-0.1306617,34,0,35.27884,0.03768086,
2021/04/25 06:22:32,232423.1058,94799.1196,1.00,12.00,0.00,0.00,0.00,0.1125336,4.20001,0.472642245336,8.621889,5.633416,3.75065884220774,32.75044,20.77779,110722.1,99968.05,,65.34,122.465565,35.20475,-0.02225637,34,0,34.89791,-0.1249695,
2021/04/25 09:52:32,245023.1452,12600.0017,1.00,13.00,0.00,0.00,0.00,0,4.185082,0,8.621889,5.633416,,32.75044,20.77779,110722.1,99968.05,,65.34,122.465565,35.50018,0.08489132,34,0,35.09563,-0.01777053,
2021/04/25 10:04:32,245743.1862,720.0031,1.00,14.00,0.00,0.00,0.00,-0.7136078,4.084949,-2.9150514690022,8.621889,5.775903,2.90234024425595,32.75044,21.36387,110722.1,100687.1,,66.99,125.563109,35.46316,0.1171505,34,0,35.33824,0.06910086,
2021/04/25 13:34:32,258343.2245,12600.0023,1.00,15.00,0.00,0.00,0.00,0,4.110931,0,8.621889,5.775904,,32.75044,21.36387,110722.1,100687.1,,66.99,125.56313,35.13437,-0.08101106,34,0,34.88346,-0.08978963,
2021/04/25 13:46:32,259063.2757,720.0038,1.00,14.00,1.00,0.00,0.00,-0.7134247,4.0621,-2.89800247387,8.621889,5.918393,,32.75044,21.94423,110722.1,101406.2,,68.64,128.660717,35.31644,0.07447481,34,0,35.17751,0.02423406,
2021/04/25 17:16:32,271663.3169,12600.0027,1.00,15.00,1.00,0.00,0.00,0,4.087987,0,8.621889,5.918393,,32.75044,21.94423,110722.1,101406.2,,68.64,128.660717,35.1514,-0.09006977,34,0,35.32311,0.04847884,
2021/04/25 17:28:32,272383.3648,720.0026,1.00,14.00,2.00,0.00,0.00,-0.7137451,4.038996,-2.8828136039196,8.621889,6.060866,,32.75044,22.52164,110722.1,102125.2,,70.3,131.757957,35.51598,0.02577186,34,0,35.19535,-0.08566618,
2021/04/25 20:58:33,284983.4063,12600.0030,1.00,15.00,2.00,0.00,0.00,0,4.067877,0,8.621889,6.060867,,32.75044,22.52165,110722.1,102125.2,,70.3,131.757978,35.45257,0.05969405,34.1,0,35.5303,0.08157492,
2021/04/25 21:10:33,285703.4525,720.0028,1.00,14.00,3.00,0.00,0.00,-0.7134399,3.992382,-2.8483246148418,8.621889,6.20335,,32.75044,23.09417,110722.1,102844.3,,71.95,134.855435,35.23865,-0.07568002,34,0,35.19059,-0.1040709,
2021/04/26 00:40:33,298303.4906,12600.0020,1.00,15.00,3.00,0.00,0.00,0,4.022911,0,8.621889,6.203351,,32.75044,23.09418,110722.1,102844.3,,71.95,134.855457,35.49594,0.001958609,34,0,35.53874,0.1111627,
2021/04/26 00:52:33,299023.5418,720.0030,1.00,14.00,4.00,0.00,0.00,-0.7134628,3.937266,-2.8090928247048,8.621889,6.345823,,32.75044,23.65918,110722.2,103563.3,,73.6,137.952674,35.63617,0.1129615,34,0,35.2597,-0.002772808,
2021/04/26 04:22:33,311623.5819,12600.0009,1.00,15.00,4.00,0.00,0.00,0,3.971195,0,8.621889,6.345824,,32.75044,23.65918,110722.2,103563.3,,73.6,137.952696,35.21847,0.02102137,34,0,35.40807,0.1455653,
2021/04/26 04:34:33,312343.6307,720.0028,1.00,14.00,5.00,0.00,0.00,-0.7136307,3.888779,-2.7751520799153,8.621889,6.488305,,32.75044,24.21687,110722.2,104282.3,,75.25,141.050109,35.32261,-0.02428293,34,0,35.45626,0.128628,
2021/04/26 08:04:33,324943.6700,12600.0023,1.00,15.00,5.00,0.00,0.00,0,3.927952,0,8.621889,6.488306,,32.75044,24.21687,110722.2,104282.3,,75.25,141.05013,35.66873,0.03920317,34,0,35.30627,-0.1223636,
2021/04/26 08:16:33,325663.7174,720.0024,1.00,14.00,6.00,0.00,0.00,-0.7135773,3.841542,-2.7412371681966,8.621889,6.630775,,32.75044,24.76796,110722.2,105001.4,,76.91,144.147283,35.99578,0.0395751,34,0,35.66848,-0.06958723,
2021/04/26 11:46:33,338263.7541,12600.0015,1.00,15.00,6.00,0.00,0.00,0,3.89056,0,8.621889,6.630775,,32.75044,24.76797,110722.2,105001.4,,76.91,144.147283,35.11285,-0.02649069,34,0,35.21161,0.05869985,
2021/04/26 11:58:33,338983.8041,720.0034,1.00,14.00,7.00,0.00,0.00,-0.7135544,3.794005,-2.707228961372,8.621889,6.773277,,32.75044,25.31276,110722.2,105720.4,,78.56,147.245152,35.14401,-0.07958293,34,0,35.30567,-0.01623392,
2021/04/26 15:28:33,351583.8435,12600.0017,1.00,15.00,7.00,0.00,0.00,0,3.834836,0,8.621889,6.773278,,32.75044,25.31276,110722.2,105720.4,,78.56,147.245174,35.47771,0.01600027,34,0,35.13609,-0.0866878,
2021/04/26 15:40:33,352303.8902,720.0023,1.00,14.00,8.00,0.00,0.00,-0.7138672,3.746404,-2.6744349335488,8.621889,6.915771,,32.75044,25.85048,110722.2,106439.5,,80.21,150.342848,35.16021,-0.07926822,34,0,35.39876,-0.01591325,
2021/04/26 19:10:33,364903.9288,12600.0016,1.00,15.00,8.00,0.00,0.00,0,3.772535,0,8.621889,6.915771,,32.75044,25.85049,110722.2,106439.5,,80.21,150.342848,35.73983,-0.05634904,34,0,35.84545,0.02002358,
2021/04/26 19:22:33,365623.9782,720.0034,1.00,14.00,9.00,0.00,0.00,-0.7132721,3.6976,-2.63739491696,8.621889,7.058248,,32.75044,26.38094,110722.2,107158.5,,81.86,153.440174,35.2152,-0.09950399,34,0,35.50962,0.05118728,
2021/04/26 22:52:33,378224.0164,12600.0020,1.00,15.00,9.00,0.00,0.00,0,3.72572,0,8.621889,7.058249,,32.75044,26.38095,110722.2,107158.5,,81.86,153.440196,35.97794,0.1006556,34,0,35.60083,0.05905628,
2021/04/26 23:04:33,378944.0668,720.0028,1.00,14.00,10.00,0.00,0.00,-0.7136383,3.653026,-2.6069392644958,8.621889,7.200742,,32.75044,26.90477,110722.3,107877.6,,83.52,156.53787,35.48801,0.0580132,34,0,35.2233,-0.1123309,
2021/04/27 02:34:33,391544.1064,12600.0025,1.00,15.00,10.00,0.00,0.00,0,3.68489,0,8.621889,7.200742,,32.75044,26.90477,110722.3,107877.6,,83.52,156.53787,35.58683,0.08115292,34,0,35.27324,-0.06516337,
2021/04/27 02:46:33,392264.1542,720.0027,1.00,14.00,11.00,0.00,0.00,-0.7133865,3.616681,-2.5800914002065,8.621889,7.343199,,32.75044,27.42281,110722.3,108596.6,,85.17,159.634761,35.47173,-0.01179934,34,0,35.26992,-0.07729411,
2021/04/27 06:16:33,404864.1945,12600.0023,1.00,15.00,11.00,0.00,0.00,0,3.652387,0,8.621889,7.3432,,32.75044,27.42281,110722.3,108596.6,,85.17,159.634783,35.70135,0.1004326,34,0,35.67428,0.03276467,
2021/04/27 06:28:33,405584.2423,720.0033,1.00,14.00,12.00,0.00,0.00,-0.7134399,3.583152,-2.5563636045648,8.62189,7.485734,,32.75044,27.93648,110722.3,109315.7,,86.82,162.733348,35.34647,-0.03034711,34,0,35.31937,0.06139755,
2021/04/27 09:58:33,418184.2826,12600.0032,1.00,15.00,12.00,0.00,0.00,0,3.613991,0,8.62189,7.485734,,32.75044,27.93648,110722.3,109315.7,,86.82,162.733348,35.75935,0.05266309,34,0,35.41093,-0.03902555,
2021/04/27 10:10:33,418904.3331,720.0024,1.00,14.00,13.00,0.00,0.00,-0.7135696,3.540976,-2.5267328279296,8.62189,7.628234,,32.75044,28.4445,110722.3,110034.8,,88.48,165.831174,35.90718,0.06000757,34,0,35.34225,-0.05350351,
2021/04/27 13:40:33,431504.3737,12600.0029,1.00,15.00,13.00,0.00,0.00,0,3.570307,0,8.62189,7.628234,,32.75044,28.4445,110722.3,110034.8,,88.48,165.831174,35.88757,-0.07023573,34,0,35.95127,0.05411148,
2021/04/27 13:52:34,432224.4237,720.0031,1.00,14.00,14.00,0.00,0.00,-0.7134018,3.479092,-2.4819904951656,8.62189,7.770737,,32.75044,28.94507,110722.3,110753.8,,90.13,168.929065,36.17259,-0.01927853,34,0,35.77559,-0.1218104,
2021/04/27 17:22:34,444824.4635,12600.0019,1.00,15.00,14.00,0.00,0.00,0,3.511986,0,8.62189,7.770738,,32.75044,28.94507,110722.3,110753.9,,90.13,168.929087,35.99128,0.08688688,34,0,35.60112,0.01052737,
2021/04/27 17:34:34,445544.5131,720.0022,1.00,14.00,15.00,0.00,0.00,-0.7136765,3.443269,-2.4573801684785,8.62189,7.913258,,32.75044,29.43866,110722.3,111472.9,,91.78,172.027348,36.17492,0.1124668,34,0,35.88265,0.07323861,
2021/04/27 21:04:34,458144.5513,12600.0022,1.00,15.00,15.00,0.00,0.00,0,3.476356,0,8.62189,7.913259,,32.75044,29.43866,110722.3,111472.9,,91.78,172.02737,36.10181,-0.08133888,34,0,36.1585,0.05821586,
2021/04/27 21:16:34,458864.6015,720.0033,1.00,14.00,16.00,0.00,0.00,-0.7136307,3.365184,-2.4014986135488,8.62189,8.055781,,32.75044,29.92491,110722.3,112192,,93.43,175.125674,36.55196,0.1017642,34,0,36.11339,-0.01595736,
2021/04/28 00:46:34,471464.6405,12600.0020,1.00,15.00,16.00,0.00,0.00,0,3.421059,0,8.62189,8.055782,,32.75044,29.92491,110722.3,112192,,93.43,175.125696,35.86376,-0.1175296,34,0,35.60623,-0.06516933,
2021/04/28 00:58:34,472184.6883,720.0026,1.00,14.00,17.00,0.00,0.00,-0.7137451,3.225728,-2.3023475539328,8.62189,8.198313,,32.75044,30.39596,110722.3,112911,,95.09,178.224196,36.53659,0.06066918,34.1,0,35.72376,-0.0418365,
2021/04/28 04:28:34,484784.7291,12600.0022,1.00,15.00,17.00,0.00,0.00,0,3.302479,0,8.62189,8.198313,,32.75044,30.39596,110722.3,112911,,95.09,178.224196,35.90062,0.1049161,34,0,35.88055,-0.00639677,
2021/04/28 04:40:34,485504.7782,720.0024,1.00,14.00,18.00,0.00,0.00,-0.7141495,3.034474,-2.167068089863,8.62189,8.340836,,32.75044,30.84386,110722.3,113630.1,,96.74,181.322522,36.2207,0.05188584,34,0,35.49545,-0.07248521,
2021/04/28 08:10:34,498104.8160,12600.0023,1.00,15.00,18.00,0.00,0.00,0,3.150117,0,8.62189,8.340837,,32.75044,30.84386,110722.3,113630.1,,96.74,181.322543,35.89997,-0.05295277,34,0,36.05441,0.04520655,
2021/04/28 08:20:46,498717.2865,612.4246,1.00,14.00,19.00,0.00,0.00,-0.7137527,2.499991,-1.7843753262257,8.62189,8.462065,,32.75044,31.19139,110722.3,114241.7,,98.15,183.957935,36.46456,-0.1086378,34,0,35.85139,0.03301501,
2021/04/28 11:50:46,511317.3317,12600.0050,1.00,18.00,19.00,0.00,0.00,0,2.876984,0,8.62189,8.462065,,32.75044,31.19139,110722.3,114241.7,,98.15,183.957935,35.99731,-0.1211238,34,0,36.04702,-0.01865268,
